time,wx,wy,wz,yaw,pitch,roll
2024-10-14T10:27:47.164Z,-0.2709,-0.0451,0.0037,0.4163,0.5045,0.2485
2024-10-14T10:27:47.174Z,-0.2480,-0.0195,0.0097,0.4163,0.5045,0.2485
2024-10-14T10:27:47.184Z,-0.1824,-0.0168,0.0035,0.4175,0.5010,0.2477
2024-10-14T10:27:47.193Z,-0.0995,-0.0281,0.0077,0.4181,0.4990,0.2471
2024-10-14T10:27:47.204Z,-0.0275,-0.0147,0.0135,0.4181,0.4990,0.2471
2024-10-14T10:27:47.214Z,-0.0140,0.0336,0.0378,0.4186,0.4987,0.2469
2024-10-14T10:27:47.224Z,-0.0538,0.1035,0.0657,0.4195,0.4984,0.2477
2024-10-14T10:27:47.235Z,-0.1305,0.1741,0.0818,0.4214,0.4969,0.2496
2024-10-14T10:27:47.243Z,-0.2138,0.2232,0.0936,0.4214,0.4969,0.2496
2024-10-14T10:27:47.255Z,-0.2680,0.2455,0.0880,0.4237,0.4939,0.2523
2024-10-14T10:27:47.265Z,-0.2626,0.2625,0.0746,0.4237,0.4939,0.2523
2024-10-14T10:27:47.275Z,-0.2221,0.2401,0.0427,0.4259,0.4905,0.2553
2024-10-14T10:27:47.284Z,-0.1668,0.1498,0.0204,0.4271,0.4880,0.2580
2024-10-14T10:27:47.293Z,-0.1183,0.0221,0.0453,0.4271,0.4880,0.2580
2024-10-14T10:27:47.305Z,-0.0849,-0.0899,0.0715,0.4283,0.4865,0.2580
2024-10-14T10:27:47.315Z,-0.0732,-0.1070,0.0742,0.4297,0.4858,0.2562
2024-10-14T10:27:47.325Z,-0.0953,-0.0342,0.0791,0.4297,0.4858,0.2562
2024-10-14T10:27:47.335Z,-0.1509,0.0464,0.0735,0.4314,0.4848,0.2551
2024-10-14T10:27:47.344Z,-0.1974,0.0930,0.0803,0.4333,0.4829,0.2554
2024-10-14T10:27:47.355Z,-0.1942,0.1257,0.0802,0.4333,0.4829,0.2554
2024-10-14T10:27:47.364Z,-0.1539,0.1484,0.0754,0.4355,0.4805,0.2564
2024-10-14T10:27:47.375Z,-0.1146,0.1652,0.0593,0.4371,0.4790,0.2583
2024-10-14T10:27:47.384Z,-0.1105,0.1574,0.0481,0.4371,0.4790,0.2583
2024-10-14T10:27:47.393Z,-0.1475,0.0907,0.0468,0.4382,0.4777,0.2604
2024-10-14T10:27:47.405Z,-0.2279,0.0226,0.0388,0.4395,0.4753,0.2611
2024-10-14T10:27:47.415Z,-0.3135,-0.0015,0.0372,0.4395,0.4753,0.2611
2024-10-14T10:27:47.425Z,-0.3918,0.0155,0.0423,0.4414,0.4709,0.2605
2024-10-14T10:27:47.435Z,-0.4498,0.0387,0.0355,0.4437,0.4653,0.2602
2024-10-14T10:27:47.443Z,-0.4640,0.0602,0.0291,0.4437,0.4653,0.2602
2024-10-14T10:27:47.455Z,-0.4206,0.0773,0.0290,0.4461,0.4589,0.2602
2024-10-14T10:27:47.464Z,-0.3279,0.0876,0.0310,0.4482,0.4538,0.2606
2024-10-14T10:27:47.475Z,-0.2297,0.1000,0.0118,0.4482,0.4538,0.2606
2024-10-14T10:27:47.485Z,-0.1575,0.0956,-0.0009,0.4494,0.4505,0.2616
2024-10-14T10:27:47.493Z,-0.1383,0.0834,-0.0002,0.4500,0.4484,0.2628
2024-10-14T10:27:47.505Z,-0.1766,0.0513,-0.0061,0.4500,0.4484,0.2628
2024-10-14T10:27:47.513Z,-0.3050,-0.1222,-0.0359,0.4507,0.4457,0.2632
2024-10-14T10:27:47.525Z,-0.4125,-0.1470,-0.0246,0.4517,0.4403,0.2607
2024-10-14T10:27:47.534Z,-0.4978,-0.0039,0.0262,0.4517,0.4403,0.2607
2024-10-14T10:27:47.543Z,-0.5012,0.0500,0.0091,0.4541,0.4333,0.2595
2024-10-14T10:27:47.555Z,-0.4615,0.0095,-0.0222,0.4560,0.4263,0.2593
2024-10-14T10:27:47.564Z,-0.4280,-0.0643,-0.0342,0.4560,0.4263,0.2593
2024-10-14T10:27:47.575Z,-0.4155,-0.1138,-0.0352,0.4573,0.4200,0.2580
2024-10-14T10:27:47.584Z,-0.4112,-0.0973,-0.0540,0.4583,0.4138,0.2560
2024-10-14T10:27:47.593Z,-0.3908,-0.0234,-0.0946,0.4583,0.4138,0.2560
2024-10-14T10:27:47.605Z,-0.3486,0.0489,-0.1237,0.4584,0.4078,0.2557
2024-10-14T10:27:47.615Z,-0.3107,0.0777,-0.1380,0.4577,0.4026,0.2571
2024-10-14T10:27:47.625Z,-0.3216,-0.0610,-0.1701,0.4577,0.4026,0.2571
2024-10-14T10:27:47.634Z,-0.3507,-0.1570,-0.1881,0.4564,0.3972,0.2569
2024-10-14T10:27:47.645Z,-0.3874,-0.1461,-0.1547,0.4552,0.3912,0.2552
2024-10-14T10:27:47.654Z,-0.4154,-0.1257,-0.1401,0.4552,0.3912,0.2552
2024-10-14T10:27:47.664Z,-0.4306,-0.1300,-0.1445,0.4547,0.3847,0.2536
2024-10-14T10:27:47.675Z,-0.4529,-0.1103,-0.1256,0.4544,0.3777,0.2519
2024-10-14T10:27:47.684Z,-0.4735,-0.0652,-0.0928,0.4544,0.3777,0.2519
2024-10-14T10:27:47.694Z,-0.4795,-0.0048,-0.0651,0.4548,0.3705,0.2509
2024-10-14T10:27:47.704Z,-0.4691,0.0539,-0.0536,0.4558,0.3634,0.2510
2024-10-14T10:27:47.714Z,-0.4533,0.0994,-0.0518,0.4558,0.3634,0.2510
2024-10-14T10:27:47.725Z,-0.4446,0.1118,-0.0600,0.4568,0.3566,0.2522
2024-10-14T10:27:47.734Z,-0.4306,0.0774,-0.0876,0.4574,0.3499,0.2535
2024-10-14T10:27:47.745Z,-0.4180,0.0211,-0.1231,0.4574,0.3499,0.2535
2024-10-14T10:27:47.754Z,-0.4083,-0.0330,-0.1381,0.4572,0.3434,0.2540
2024-10-14T10:27:47.764Z,-0.3985,-0.0705,-0.1627,0.4565,0.3370,0.2536
2024-10-14T10:27:47.774Z,-0.4056,-0.1117,-0.1746,0.4565,0.3370,0.2536
2024-10-14T10:27:47.784Z,-0.4124,-0.1349,-0.1681,0.4555,0.3304,0.2524
2024-10-14T10:27:47.793Z,-0.4149,-0.1281,-0.1684,0.4546,0.3238,0.2508
2024-10-14T10:27:47.804Z,-0.3963,-0.1142,-0.1861,0.4546,0.3238,0.2508
2024-10-14T10:27:47.814Z,-0.3597,-0.0674,-0.2091,0.4533,0.3174,0.2496
2024-10-14T10:27:47.824Z,-0.3069,-0.0322,-0.2389,0.4511,0.3117,0.2497
2024-10-14T10:27:47.834Z,-0.2601,-0.0030,-0.2541,0.4511,0.3117,0.2497
2024-10-14T10:27:47.843Z,-0.2344,0.0207,-0.2390,0.4483,0.3069,0.2506
2024-10-14T10:27:47.854Z,-0.2243,0.0325,-0.2355,0.4456,0.3027,0.2519
2024-10-14T10:27:47.863Z,-0.2065,0.0430,-0.2400,0.4456,0.3027,0.2519
2024-10-14T10:27:47.874Z,-0.1633,0.0154,-0.2538,0.4427,0.2989,0.2534
2024-10-14T10:27:47.884Z,-0.1014,-0.0621,-0.2772,0.4392,0.2960,0.2542
2024-10-14T10:27:47.893Z,-0.0331,-0.1627,-0.2964,0.4392,0.2960,0.2542
2024-10-14T10:27:47.904Z,0.0067,-0.2498,-0.3065,0.4349,0.2944,0.2531
2024-10-14T10:27:47.914Z,0.0094,-0.3094,-0.3070,0.4302,0.2933,0.2504
2024-10-14T10:27:47.924Z,-0.0355,-0.3211,-0.2944,0.4302,0.2933,0.2504
2024-10-14T10:27:47.934Z,-0.0891,-0.2801,-0.2848,0.4259,0.2917,0.2470
2024-10-14T10:27:47.945Z,-0.1402,-0.1881,-0.2674,0.4221,0.2890,0.2446
2024-10-14T10:27:47.954Z,-0.1713,-0.0859,-0.2631,0.4221,0.2890,0.2446
2024-10-14T10:27:47.964Z,-0.1751,-0.0266,-0.2572,0.4188,0.2857,0.2443
2024-10-14T10:27:47.974Z,-0.1540,-0.0180,-0.2443,0.4156,0.2823,0.2449
2024-10-14T10:27:47.984Z,-0.1239,-0.0767,-0.2561,0.4156,0.2823,0.2449
2024-10-14T10:27:47.993Z,-0.1112,-0.1904,-0.2699,0.4122,0.2796,0.2447
2024-10-14T10:27:48.005Z,-0.1254,-0.3304,-0.2609,0.4087,0.2769,0.2419
2024-10-14T10:27:48.014Z,-0.1715,-0.4556,-0.2384,0.4087,0.2769,0.2419
2024-10-14T10:27:48.024Z,-0.2210,-0.5097,-0.2294,0.4057,0.2735,0.2361
2024-10-14T10:27:48.034Z,-0.2395,-0.5246,-0.2307,0.4030,0.2694,0.2292
2024-10-14T10:27:48.043Z,-0.2358,-0.4942,-0.2294,0.4030,0.2694,0.2292
2024-10-14T10:27:48.053Z,-0.2096,-0.4197,-0.1967,0.4004,0.2652,0.2226
2024-10-14T10:27:48.063Z,-0.1705,-0.3304,-0.1662,0.3983,0.2618,0.2176
2024-10-14T10:27:48.073Z,-0.1156,-0.2520,-0.1417,0.3983,0.2618,0.2176
2024-10-14T10:27:48.084Z,-0.0498,-0.1706,-0.1222,0.3965,0.2597,0.2144
2024-10-14T10:27:48.094Z,0.0111,-0.1560,-0.1093,0.3948,0.2591,0.2125
2024-10-14T10:27:48.104Z,0.0461,-0.1897,-0.1087,0.3948,0.2591,0.2125
2024-10-14T10:27:48.114Z,0.0477,-0.2379,-0.1108,0.3930,0.2594,0.2102
2024-10-14T10:27:48.124Z,0.0363,-0.2724,-0.1090,0.3912,0.2596,0.2069
2024-10-14T10:27:48.134Z,0.0120,-0.2924,-0.1050,0.3912,0.2596,0.2069
2024-10-14T10:27:48.144Z,-0.0156,-0.3093,-0.1003,0.3896,0.2595,0.2030
2024-10-14T10:27:48.154Z,-0.0461,-0.3147,-0.1093,0.3880,0.2588,0.1988
2024-10-14T10:27:48.164Z,-0.0807,-0.3177,-0.1172,0.3880,0.2588,0.1988
2024-10-14T10:27:48.174Z,-0.1066,-0.3126,-0.0979,0.3865,0.2573,0.1945
2024-10-14T10:27:48.184Z,-0.1213,-0.3196,-0.0675,0.3856,0.2554,0.1901
2024-10-14T10:27:48.194Z,-0.1294,-0.3483,-0.0466,0.3856,0.2554,0.1901
2024-10-14T10:27:48.204Z,-0.1304,-0.3637,-0.0427,0.3852,0.2534,0.1851
2024-10-14T10:27:48.214Z,-0.1231,-0.3685,-0.0493,0.3849,0.2513,0.1798
2024-10-14T10:27:48.224Z,-0.1227,-0.3665,-0.0568,0.3849,0.2513,0.1798
2024-10-14T10:27:48.234Z,-0.1321,-0.3674,-0.0851,0.3843,0.2494,0.1745
2024-10-14T10:27:48.245Z,-0.1397,-0.3624,-0.1035,0.3832,0.2471,0.1694
2024-10-14T10:27:48.255Z,-0.1292,-0.3641,-0.1272,0.3832,0.2471,0.1694
2024-10-14T10:27:48.264Z,-0.1022,-0.3678,-0.1466,0.3816,0.2449,0.1644
2024-10-14T10:27:48.274Z,-0.0752,-0.3572,-0.1590,0.3795,0.2432,0.1596
2024-10-14T10:27:48.284Z,-0.0745,-0.3438,-0.1589,0.3795,0.2432,0.1596
2024-10-14T10:27:48.294Z,-0.1007,-0.3530,-0.1454,0.3773,0.2417,0.1550
2024-10-14T10:27:48.304Z,-0.1322,-0.3734,-0.1432,0.3754,0.2397,0.1501
2024-10-14T10:27:48.314Z,-0.1609,-0.4043,-0.1679,0.3754,0.2397,0.1501
2024-10-14T10:27:48.324Z,-0.1637,-0.4198,-0.1990,0.3732,0.2370,0.1447
2024-10-14T10:27:48.333Z,-0.1362,-0.4207,-0.2261,0.3702,0.2343,0.1392
2024-10-14T10:27:48.344Z,-0.0916,-0.4196,-0.2438,0.3702,0.2343,0.1392
2024-10-14T10:27:48.354Z,-0.0482,-0.3894,-0.2442,0.3667,0.2324,0.1338
2024-10-14T10:27:48.364Z,-0.0199,-0.3504,-0.2126,0.3632,0.2314,0.1292
2024-10-14T10:27:48.374Z,-0.0208,-0.3339,-0.1659,0.3632,0.2314,0.1292
2024-10-14T10:27:48.384Z,-0.0554,-0.3245,-0.1343,0.3607,0.2307,0.1248
2024-10-14T10:27:48.394Z,-0.1100,-0.2994,-0.1119,0.3590,0.2292,0.1206
2024-10-14T10:27:48.404Z,-0.1632,-0.2376,-0.0877,0.3590,0.2292,0.1206
2024-10-14T10:27:48.414Z,-0.1788,-0.2090,-0.0885,0.3578,0.2268,0.1174
2024-10-14T10:27:48.424Z,-0.1495,-0.2060,-0.1172,0.3566,0.2242,0.1146
2024-10-14T10:27:48.434Z,-0.0913,-0.2074,-0.1476,0.3566,0.2242,0.1146
2024-10-14T10:27:48.444Z,-0.0326,-0.1970,-0.1687,0.3545,0.2225,0.1121
2024-10-14T10:27:48.454Z,0.0060,-0.1954,-0.1771,0.3519,0.2220,0.1099
2024-10-14T10:27:48.464Z,0.0118,-0.2068,-0.1697,0.3519,0.2220,0.1099
2024-10-14T10:27:48.475Z,-0.0079,-0.2322,-0.1701,0.3493,0.2219,0.1074
2024-10-14T10:27:48.484Z,-0.0381,-0.2594,-0.1787,0.3466,0.2213,0.1044
2024-10-14T10:27:48.495Z,-0.0782,-0.2892,-0.2000,0.3466,0.2213,0.1044
2024-10-14T10:27:48.505Z,-0.1106,-0.3181,-0.2184,0.3437,0.2199,0.1008
2024-10-14T10:27:48.514Z,-0.1213,-0.3294,-0.2305,0.3404,0.2178,0.0968
2024-10-14T10:27:48.527Z,-0.1165,-0.3019,-0.2354,0.3404,0.2178,0.0968
2024-10-14T10:27:48.534Z,-0.0887,-0.2616,-0.2371,0.3370,0.2157,0.0931
2024-10-14T10:27:48.545Z,-0.0362,-0.1973,-0.2237,0.3335,0.2145,0.0905
2024-10-14T10:27:48.554Z,0.0267,-0.1024,-0.2001,0.3335,0.2145,0.0905
2024-10-14T10:27:48.564Z,0.0759,-0.0188,-0.1780,0.3304,0.2147,0.0897
2024-10-14T10:27:48.581Z,0.0895,-0.0269,-0.1772,0.3276,0.2157,0.0900
2024-10-14T10:27:48.584Z,0.0556,-0.1282,-0.1877,0.3276,0.2157,0.0900
2024-10-14T10:27:48.594Z,-0.0059,-0.2989,-0.2202,0.3246,0.2163,0.0887
2024-10-14T10:27:48.604Z,-0.0655,-0.4486,-0.2596,0.3210,0.2154,0.0840
2024-10-14T10:27:48.614Z,-0.0992,-0.5204,-0.3119,0.3210,0.2154,0.0840
2024-10-14T10:27:48.625Z,-0.1124,-0.5210,-0.3605,0.3163,0.2137,0.0774
2024-10-14T10:27:48.634Z,-0.1470,-0.5370,-0.3780,0.3108,0.2114,0.0704
2024-10-14T10:27:48.644Z,-0.1392,-0.2591,-0.2932,0.3108,0.2114,0.0704
2024-10-14T10:27:48.654Z,-0.1256,-0.0235,-0.2288,0.3063,0.2090,0.0674
2024-10-14T10:27:48.664Z,-0.0706,0.1052,-0.2051,0.3031,0.2073,0.0688
2024-10-14T10:27:48.675Z,-0.0103,0.1509,-0.1765,0.3031,0.2073,0.0688
2024-10-14T10:27:48.684Z,0.0033,0.0850,-0.1675,0.3004,0.2069,0.0715
2024-10-14T10:27:48.694Z,-0.0070,-0.0577,-0.1552,0.2979,0.2067,0.0724
2024-10-14T10:27:48.704Z,-0.0246,-0.2275,-0.1505,0.2979,0.2067,0.0724
2024-10-14T10:27:48.714Z,-0.0139,-0.3845,-0.1855,0.2956,0.2062,0.0696
2024-10-14T10:27:48.727Z,0.0032,-0.4950,-0.2244,0.2924,0.2059,0.0637
2024-10-14T10:27:48.734Z,0.0282,-0.5569,-0.2464,0.2924,0.2059,0.0637
2024-10-14T10:27:48.744Z,0.0168,-0.5394,-0.2500,0.2887,0.2060,0.0563
2024-10-14T10:27:48.755Z,-0.0067,-0.3942,-0.2266,0.2850,0.2059,0.0501
2024-10-14T10:27:48.764Z,-0.0338,-0.1919,-0.2074,0.2850,0.2059,0.0501
2024-10-14T10:27:48.777Z,-0.0513,-0.0707,-0.1943,0.2818,0.2053,0.0478
2024-10-14T10:27:48.784Z,-0.0537,-0.0434,-0.1994,0.2789,0.2044,0.0477
2024-10-14T10:27:48.794Z,-0.0589,-0.0621,-0.2132,0.2789,0.2044,0.0477
2024-10-14T10:27:48.804Z,-0.0523,-0.1012,-0.2242,0.2756,0.2034,0.0475
2024-10-14T10:27:48.814Z,-0.0417,-0.1599,-0.2365,0.2721,0.2025,0.0463
2024-10-14T10:27:48.825Z,-0.0390,-0.2081,-0.2355,0.2721,0.2025,0.0463
2024-10-14T10:27:48.834Z,-0.0435,-0.2306,-0.2358,0.2685,0.2017,0.0441
2024-10-14T10:27:48.844Z,-0.0513,-0.2114,-0.2496,0.2648,0.2009,0.0415
2024-10-14T10:27:48.854Z,-0.0490,-0.1511,-0.2627,0.2648,0.2009,0.0415
2024-10-14T10:27:48.864Z,-0.0449,-0.1078,-0.2625,0.2609,0.1999,0.0401
2024-10-14T10:27:48.875Z,-0.0232,-0.0982,-0.2603,0.2569,0.1993,0.0394
2024-10-14T10:27:48.884Z,0.0170,-0.0758,-0.2468,0.2569,0.1993,0.0394
2024-10-14T10:27:48.894Z,0.0464,-0.0035,-0.2176,0.2531,0.1994,0.0392
2024-10-14T10:27:48.904Z,0.0229,0.0531,-0.2098,0.2498,0.1998,0.0403
2024-10-14T10:27:48.914Z,-0.0483,0.0638,-0.2240,0.2498,0.1998,0.0403
2024-10-14T10:27:48.925Z,-0.1323,0.0657,-0.2235,0.2464,0.1989,0.0420
2024-10-14T10:27:48.934Z,-0.1856,0.0488,-0.2232,0.2431,0.1964,0.0436
2024-10-14T10:27:48.945Z,-0.1876,0.0056,-0.2291,0.2431,0.1964,0.0436
2024-10-14T10:27:48.954Z,-0.1573,-0.0678,-0.2417,0.2397,0.1935,0.0444
2024-10-14T10:27:48.964Z,-0.1247,-0.1584,-0.2467,0.2361,0.1912,0.0435
2024-10-14T10:27:48.975Z,-0.0805,-0.2300,-0.2614,0.2361,0.1912,0.0435
2024-10-14T10:27:48.984Z,-0.0446,-0.3009,-0.2714,0.2322,0.1899,0.0408
2024-10-14T10:27:48.995Z,-0.0197,-0.3527,-0.2747,0.2280,0.1892,0.0368
2024-10-14T10:27:49.005Z,0.0039,-0.3610,-0.2733,0.2280,0.1892,0.0368
2024-10-14T10:27:49.014Z,0.0111,-0.2756,-0.2706,0.2239,0.1891,0.0325
2024-10-14T10:27:49.025Z,0.0104,-0.1380,-0.2679,0.2198,0.1891,0.0303
2024-10-14T10:27:49.034Z,-0.0052,-0.0354,-0.2599,0.2198,0.1891,0.0303
2024-10-14T10:27:49.044Z,-0.0204,-0.0100,-0.2365,0.2158,0.1889,0.0305
2024-10-14T10:27:49.054Z,-0.0171,-0.0460,-0.2065,0.2125,0.1885,0.0308
2024-10-14T10:27:49.064Z,0.0004,-0.0945,-0.1950,0.2125,0.1885,0.0308
2024-10-14T10:27:49.074Z,0.0384,-0.1130,-0.2007,0.2094,0.1885,0.0301
2024-10-14T10:27:49.084Z,0.0725,-0.1408,-0.2119,0.2063,0.1893,0.0289
2024-10-14T10:27:49.094Z,0.0958,-0.1843,-0.2179,0.2063,0.1893,0.0289
2024-10-14T10:27:49.104Z,0.0976,-0.2049,-0.2225,0.2029,0.1906,0.0268
2024-10-14T10:27:49.114Z,0.0717,-0.2235,-0.2209,0.1995,0.1918,0.0244
2024-10-14T10:27:49.125Z,0.0311,-0.2223,-0.2159,0.1995,0.1918,0.0244
2024-10-14T10:27:49.134Z,-0.0138,-0.1806,-0.2142,0.1962,0.1922,0.0219
2024-10-14T10:27:49.145Z,-0.0492,-0.1491,-0.2110,0.1929,0.1916,0.0201
2024-10-14T10:27:49.154Z,-0.0548,-0.1422,-0.2267,0.1929,0.1916,0.0201
2024-10-14T10:27:49.163Z,-0.0248,-0.1360,-0.2402,0.1895,0.1908,0.0187
2024-10-14T10:27:49.174Z,0.0180,-0.1474,-0.2453,0.1858,0.1907,0.0173
2024-10-14T10:27:49.184Z,0.0534,-0.1566,-0.2439,0.1858,0.1907,0.0173
2024-10-14T10:27:49.194Z,0.0587,-0.1676,-0.2373,0.1821,0.1914,0.0158
2024-10-14T10:27:49.204Z,0.0404,-0.1704,-0.2268,0.1785,0.1921,0.0140
2024-10-14T10:27:49.214Z,0.0265,-0.1919,-0.2193,0.1785,0.1921,0.0140
2024-10-14T10:27:49.224Z,0.0318,-0.2403,-0.2369,0.1751,0.1925,0.0118
2024-10-14T10:27:49.234Z,0.0490,-0.2662,-0.2379,0.1714,0.1931,0.0088
2024-10-14T10:27:49.244Z,0.0411,-0.2595,-0.2369,0.1714,0.1931,0.0088
2024-10-14T10:27:49.255Z,0.0038,-0.2276,-0.2273,0.1678,0.1936,0.0057
2024-10-14T10:27:49.265Z,-0.0636,-0.1959,-0.2076,0.1645,0.1932,0.0033
2024-10-14T10:27:49.274Z,-0.1146,-0.1817,-0.1821,0.1645,0.1932,0.0033
2024-10-14T10:27:49.284Z,-0.1312,-0.2016,-0.1688,0.1617,0.1915,0.0011
2024-10-14T10:27:49.294Z,-0.0983,-0.2180,-0.1687,0.1591,0.1898,-0.0014
2024-10-14T10:27:49.304Z,-0.0309,-0.2482,-0.1748,0.1591,0.1898,-0.0014
2024-10-14T10:27:49.314Z,0.0390,-0.2997,-0.1793,0.1564,0.1893,-0.0046
2024-10-14T10:27:49.325Z,0.0895,-0.3407,-0.1816,0.1537,0.1903,-0.0088
2024-10-14T10:27:49.334Z,0.0910,-0.3559,-0.1721,0.1537,0.1903,-0.0088
2024-10-14T10:27:49.344Z,0.0699,-0.3297,-0.1717,0.1510,0.1917,-0.0135
2024-10-14T10:27:49.354Z,0.0119,-0.2911,-0.1707,0.1484,0.1923,-0.0175
2024-10-14T10:27:49.364Z,-0.0461,-0.2695,-0.1674,0.1484,0.1923,-0.0175
2024-10-14T10:27:49.374Z,-0.0671,-0.2674,-0.1615,0.1459,0.1918,-0.0210
2024-10-14T10:27:49.384Z,-0.0542,-0.2816,-0.1613,0.1434,0.1909,-0.0246
2024-10-14T10:27:49.394Z,-0.0164,-0.2947,-0.1714,0.1434,0.1909,-0.0246
2024-10-14T10:27:49.404Z,0.0363,-0.3061,-0.1790,0.1408,0.1908,-0.0284
2024-10-14T10:27:49.414Z,0.0850,-0.3232,-0.1640,0.1382,0.1918,-0.0326
2024-10-14T10:27:49.424Z,0.1224,-0.3256,-0.1318,0.1382,0.1918,-0.0326
2024-10-14T10:27:49.434Z,0.1381,-0.3149,-0.1120,0.1362,0.1936,-0.0369
2024-10-14T10:27:49.445Z,0.1368,-0.3055,-0.0854,0.1348,0.1957,-0.0412
2024-10-14T10:27:49.454Z,0.1213,-0.3063,-0.0713,0.1348,0.1957,-0.0412
2024-10-14T10:27:49.464Z,0.1163,-0.3174,-0.0616,0.1338,0.1976,-0.0455
2024-10-14T10:27:49.475Z,0.1083,-0.3369,-0.0732,0.1328,0.1994,-0.0501
2024-10-14T10:27:49.485Z,0.1073,-0.3288,-0.1012,0.1328,0.1994,-0.0501
2024-10-14T10:27:49.494Z,0.1245,-0.2865,-0.1218,0.1314,0.2011,-0.0547
2024-10-14T10:27:49.504Z,0.1471,-0.2591,-0.1273,0.1296,0.2032,-0.0583
2024-10-14T10:27:49.514Z,0.1804,-0.2921,-0.1170,0.1296,0.2032,-0.0583
2024-10-14T10:27:49.524Z,0.2177,-0.3117,-0.0825,0.1280,0.2061,-0.0622
2024-10-14T10:27:49.534Z,0.2497,-0.3399,-0.0508,0.1272,0.2096,-0.0669
2024-10-14T10:27:49.544Z,0.2611,-0.3580,-0.0423,0.1272,0.2096,-0.0669
2024-10-14T10:27:49.554Z,0.2590,-0.3283,-0.0305,0.1269,0.2135,-0.0720
2024-10-14T10:27:49.564Z,0.2505,-0.2549,-0.0168,0.1268,0.2174,-0.0763
2024-10-14T10:27:49.574Z,0.2490,-0.1952,-0.0074,0.1268,0.2174,-0.0763
2024-10-14T10:27:49.584Z,0.2503,-0.1945,0.0002,0.1269,0.2212,-0.0793
2024-10-14T10:27:49.594Z,0.2267,-0.2460,0.0290,0.1274,0.2247,-0.0826
2024-10-14T10:27:49.604Z,0.1668,-0.3248,0.0369,0.1274,0.2247,-0.0826
2024-10-14T10:27:49.614Z,0.0848,-0.4039,0.0173,0.1282,0.2272,-0.0876
2024-10-14T10:27:49.625Z,0.0082,-0.4738,0.0059,0.1284,0.2279,-0.0942
2024-10-14T10:27:49.634Z,-0.0280,-0.5180,0.0068,0.1284,0.2279,-0.0942
2024-10-14T10:27:49.644Z,-0.0236,-0.5478,0.0227,0.1285,0.2275,-0.1019
2024-10-14T10:27:49.654Z,-0.0012,-0.5439,0.0384,0.1289,0.2273,-0.1101
2024-10-14T10:27:49.664Z,0.0127,-0.4884,0.0508,0.1289,0.2273,-0.1101
2024-10-14T10:27:49.674Z,0.0231,-0.4090,0.0786,0.1298,0.2274,-0.1175
2024-10-14T10:27:49.684Z,0.0364,-0.3580,0.1022,0.1312,0.2277,-0.1235
2024-10-14T10:27:49.693Z,0.0430,-0.3330,0.1249,0.1312,0.2277,-0.1235
2024-10-14T10:27:49.704Z,0.0511,-0.3093,0.1446,0.1332,0.2281,-0.1288
2024-10-14T10:27:49.715Z,0.0575,-0.2583,0.1743,0.1358,0.2286,-0.1336
2024-10-14T10:27:49.726Z,0.0717,-0.1941,0.1914,0.1358,0.2286,-0.1336
2024-10-14T10:27:49.734Z,0.0956,-0.1423,0.1976,0.1388,0.2293,-0.1371
2024-10-14T10:27:49.745Z,0.1356,-0.1000,0.1982,0.1421,0.2306,-0.1396
2024-10-14T10:27:49.755Z,0.1722,-0.1184,0.1731,0.1421,0.2306,-0.1396
2024-10-14T10:27:49.765Z,0.1850,-0.1820,0.1431,0.1451,0.2328,-0.1420
2024-10-14T10:27:49.776Z,0.1521,-0.2603,0.1361,0.1476,0.2350,-0.1459
2024-10-14T10:27:49.784Z,0.0902,-0.3522,0.1514,0.1476,0.2350,-0.1459
2024-10-14T10:27:49.794Z,0.0269,-0.4052,0.1596,0.1501,0.2361,-0.1516
2024-10-14T10:27:49.805Z,-0.0023,-0.4427,0.1774,0.1526,0.2358,-0.1584
2024-10-14T10:27:49.814Z,0.0153,-0.4473,0.2038,0.1526,0.2358,-0.1584
2024-10-14T10:27:49.824Z,0.0797,-0.4132,0.2211,0.1558,0.2356,-0.1657
2024-10-14T10:27:49.834Z,0.1806,-0.3445,0.2170,0.1595,0.2370,-0.1722
2024-10-14T10:27:49.844Z,0.2942,-0.2831,0.1972,0.1595,0.2370,-0.1722
2024-10-14T10:27:49.854Z,0.3716,-0.3125,0.1604,0.1632,0.2408,-0.1774
2024-10-14T10:27:49.864Z,0.3952,-0.4018,0.1274,0.1665,0.2461,-0.1834
2024-10-14T10:27:49.874Z,0.3757,-0.5157,0.1143,0.1665,0.2461,-0.1834
2024-10-14T10:27:49.884Z,0.3247,-0.5826,0.1448,0.1694,0.2512,-0.1918
2024-10-14T10:27:49.895Z,0.2596,-0.5576,0.2066,0.1729,0.2550,-0.2011
2024-10-14T10:27:49.904Z,0.1902,-0.4351,0.2563,0.1729,0.2550,-0.2011
2024-10-14T10:27:49.914Z,0.1542,-0.2514,0.2755,0.1774,0.2571,-0.2087
2024-10-14T10:27:49.926Z,0.1591,-0.0979,0.2572,0.1819,0.2586,-0.2123
2024-10-14T10:27:49.934Z,0.2213,-0.0326,0.2175,0.1819,0.2586,-0.2123
2024-10-14T10:27:49.944Z,0.3217,-0.0691,0.1962,0.1860,0.2612,-0.2139
2024-10-14T10:27:49.954Z,0.4279,-0.1995,0.1975,0.1903,0.2660,-0.2169
2024-10-14T10:27:49.965Z,0.5362,-0.3957,0.2110,0.1903,0.2660,-0.2169
2024-10-14T10:27:49.976Z,0.6211,-0.5618,0.2222,0.1953,0.2731,-0.2241
