time,wx,wy,wz,yaw,pitch,roll
2024-10-14T10:26:45.572Z,-0.2339,0.0427,-0.0316,0.1367,0.5845,-0.0461
2024-10-14T10:26:45.582Z,-0.2350,0.0591,-0.0249,0.1361,0.5812,-0.0450
2024-10-14T10:26:45.592Z,-0.2509,0.0668,-0.0093,0.1361,0.5812,-0.0450
2024-10-14T10:26:45.601Z,-0.2645,0.0558,-0.0048,0.1357,0.5775,-0.0438
2024-10-14T10:26:45.612Z,-0.2551,0.0480,-0.0109,0.1355,0.5739,-0.0429
2024-10-14T10:26:45.622Z,-0.2207,0.0468,-0.0209,0.1355,0.5739,-0.0429
2024-10-14T10:26:45.631Z,-0.1707,0.0143,-0.0247,0.1350,0.5707,-0.0420
2024-10-14T10:26:45.642Z,-0.1098,-0.0218,-0.0151,0.1350,0.5707,-0.0420
2024-10-14T10:26:45.651Z,-0.0494,-0.0408,0.0103,0.1345,0.5687,-0.0417
2024-10-14T10:26:45.661Z,-0.0082,-0.0547,0.0172,0.1346,0.5680,-0.0423
2024-10-14T10:26:45.672Z,0.0034,-0.0542,0.0077,0.1346,0.5680,-0.0423
2024-10-14T10:26:45.681Z,-0.0357,-0.0231,-0.0019,0.1348,0.5680,-0.0431
2024-10-14T10:26:45.691Z,-0.0913,0.0146,-0.0025,0.1348,0.5674,-0.0434
2024-10-14T10:26:45.702Z,-0.1246,0.0263,0.0057,0.1348,0.5658,-0.0430
2024-10-14T10:26:45.711Z,-0.1169,0.0189,0.0003,0.1348,0.5658,-0.0430
2024-10-14T10:26:45.722Z,-0.0764,0.0165,-0.0100,0.1347,0.5641,-0.0426
2024-10-14T10:26:45.732Z,-0.0367,0.0009,-0.0190,0.1344,0.5633,-0.0421
2024-10-14T10:26:45.741Z,-0.0076,-0.0302,-0.0230,0.1344,0.5633,-0.0421
2024-10-14T10:26:45.751Z,0.0067,-0.0397,-0.0169,0.1340,0.5632,-0.0422
2024-10-14T10:26:45.762Z,0.0115,-0.0389,-0.0147,0.1337,0.5634,-0.0426
2024-10-14T10:26:45.771Z,0.0109,-0.0363,-0.0180,0.1337,0.5634,-0.0426
2024-10-14T10:26:45.781Z,-0.0181,-0.0264,-0.0304,0.1333,0.5636,-0.0429
2024-10-14T10:26:45.791Z,-0.0622,-0.0089,-0.0428,0.1333,0.5636,-0.0429
2024-10-14T10:26:45.802Z,-0.1080,0.0148,-0.0558,0.1326,0.5631,-0.0427
2024-10-14T10:26:45.812Z,-0.1398,0.0435,-0.0675,0.1316,0.5616,-0.0419
2024-10-14T10:26:45.822Z,-0.1618,0.0429,-0.0738,0.1316,0.5616,-0.0419
2024-10-14T10:26:45.831Z,-0.1928,0.0111,-0.0754,0.1303,0.5595,-0.0405
2024-10-14T10:26:45.841Z,-0.2127,-0.0148,-0.0722,0.1288,0.5568,-0.0395
2024-10-14T10:26:45.851Z,-0.2260,-0.0389,-0.0726,0.1288,0.5568,-0.0395
