IoU,accuracy,loss,val_IoU,val_accuracy,val_loss
0.47408729791641235,0.9150171875953674,0.06293268501758575,0.4646318554878235,0.9505894780158997,0.14054152369499207
0.4772173762321472,0.9142397046089172,0.06524012982845306,0.46362006664276123,0.951682448387146,0.15582112967967987
0.4828401207923889,0.9139205813407898,0.06706412136554718,0.46362006664276123,0.9562805891036987,0.11469274014234543
0.4720369577407837,0.9138225317001343,0.06797526776790619,0.4647998809814453,0.9521830677986145,0.14658410847187042
0.4860748052597046,0.9152613878250122,0.06219441071152687,0.46437257528305054,0.9574573636054993,0.12736132740974426
0.4837048649787903,0.9161677956581116,0.058407679200172424,0.4663812220096588,0.9570848345756531,0.13077661395072937
0.4849465787410736,0.9170099496841431,0.05515334755182266,0.46540945768356323,0.9609793424606323,0.11913972347974777
0.48494553565979004,0.9177402853965759,0.05247439071536064,0.46913063526153564,0.9609432816505432,0.13469938933849335
0.49449416995048523,0.9174076914787292,0.05355773866176605,0.46362006664276123,0.9637612104415894,0.14642129838466644
0.48957502841949463,0.9175100326538086,0.05269946902990341,0.46989041566848755,0.961081326007843,0.14623762667179108
0.5035995244979858,0.9172525405883789,0.05472463369369507,0.4745483100414276,0.958092987537384,0.14147615432739258
0.4933241903781891,0.9163696765899658,0.057608168572187424,0.4703391194343567,0.9588720798492432,0.15668462216854095
0.4823150932788849,0.9164970517158508,0.05718965455889702,0.4645026624202728,0.9639851450920105,0.13101445138454437
